make pos
run sampler
run mcmc
sampler done
log_prob plot
max theta done
corner plot
         13333904 function calls (13227073 primitive calls) in 173.155 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 collections.py:566(<listcomp>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1245(IPv4Address)
        1    0.000    0.000    0.024    0.024 __init__.py:1011(rc_params)
        1    0.000    0.000    0.000    0.000 mixin.py:3(<module>)
        8    0.000    0.000    0.000    0.000 core.py:226(equivalencies)
        2    0.000    0.000    0.493    0.246 core.py:289(set_enabled_units)
        9    0.000    0.000    0.000    0.000 core.py:2309(_condition_arg)
        8    0.000    0.000    0.000    0.000 generic.py:147(t_UNIT)
        2    0.000    0.000    0.000    0.000 table.py:794(match_header)
       11    0.000    0.000    0.000    0.000 hdulist.py:630(index_of)
        3    0.000    0.000    0.009    0.003 __init__.py:1821(_has)
        4    0.000    0.000    0.000    0.000 pyparsing.py:393(__setitem__)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:377(HTMLCalendar)
        1    0.000    0.000    0.007    0.007 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
       27    0.000    0.000    0.000    0.000 inspect.py:228(istraceback)
        1    0.000    0.000    0.000    0.000 random.py:71(Random)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3169(copy)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
        1    0.000    0.000    0.000    0.000 defmatrix.py:74(matrix)
       28    0.000    0.000    0.000    0.000 arrayprint.py:825(_none_or_positive_arg)
       14    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 legendre.py:1804(Legendre)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:218(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:412(PdfFile)
        1    0.000    0.000    0.000    0.000 _linprog.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:216(DifferentialEvolutionSolver)
        2    0.000    0.000    0.000    0.000 corner.py:349(<listcomp>)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
       22    0.000    0.000    0.000    0.000 decorator.py:219(<genexpr>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:1(<module>)
        5    0.000    0.000    0.000    0.000 iterative.py:71(combine)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        2    0.000    0.000    0.000    0.000 axis.py:2125(set_label_position)
        5    0.000    0.000    0.000    0.000 _base.py:2467(set_frame_on)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2685(NavigationToolbar2)
        9    0.000    0.000    0.000    0.000 text.py:1012(set_horizontalalignment)
        2    0.000    0.000    0.000    0.000 patches.py:1984(__call__)
        2    0.000    0.000    0.000    0.000 patches.py:2578(get_path)
        1    0.000    0.000    0.000    0.000 contour.py:57(ContourLabeler)
        3    0.000    0.000    0.000    0.000 contour.py:1271(_process_linewidths)
        4    0.000    0.000    0.000    0.000 lines.py:764(_is_sorted)
       30    0.000    0.000    0.000    0.000 artist.py:913(get_zorder)
        1    0.000    0.000    0.000    0.000 transforms.py:519(transformed)
        1    0.000    0.000    0.000    0.000 client.py:788(HTTPConnection)
        1    0.000    0.000    0.000    0.000 request.py:324(Request)
        3    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 yacc.py:2873(get_caller_module_dict)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3886(__str__)
        2    0.000    0.000    0.003    0.001 pyparsing.py:4622(srange)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4316(delimitedList)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.029    0.029 version.py:191(Version)
        3    0.000    0.000    0.001    0.000 pyparsing.py:1824(__mul__)
        1    0.000    0.000    0.000    0.000 socket.py:133(socket)
        1    0.000    0.000    0.000    0.000 configobj.py:460(Section)
       10    0.000    0.000    0.000    0.000 configobj.py:1750(_unquote)
       19    0.000    0.000    0.000    0.000 runner.py:106(<lambda>)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 main.py:48(TestProgram)
        1    0.000    0.000    0.000    0.000 subprocess.py:14(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:266(ParseResults)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 pathlib.py:973(Path)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2118(Chebyshev)
        1    0.000    0.000    0.000    0.000 hermite.py:1819(Hermite)
       55    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 sysconfig.py:604(get_platform)
        3    0.000    0.000    0.000    0.000 codecs.py:93(__new__)
        4    0.000    0.000    0.000    0.000 backend_pdf.py:843(<listcomp>)
        4    0.000    0.000    0.000    0.000 backend_pdf.py:126(_string_escape)
        1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:28(dok_matrix)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
        1    0.000    0.000    0.000    0.000 sampler.py:16(Sampler)
        1    0.000    0.000    0.007    0.007 interruptible_pool.py:23(<module>)
        1    0.000    0.000    0.000    0.000 process.py:62(BaseProcess)
        2    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffAxes)
        1    0.000    0.000    0.000    0.000 spines.py:22(Spine)
        5    0.000    0.000    0.078    0.016 axis.py:1203(get_ticklabels)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        7    0.000    0.000    0.000    0.000 legend_handler.py:135(__init__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:13(<listcomp>)
        6    0.000    0.000    0.000    0.000 _common.py:12(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        1    0.000    0.000    0.003    0.003 _axes.py:297(legend)
        7    0.000    0.000    0.000    0.000 rrule.py:67(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:43(Dvi)
        8    0.000    0.000    0.000    0.000 mathtext.py:2836(is_overunder)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:2460(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1130(Transform)
        1    0.000    0.000    0.000    0.000 ssl.py:561(SSLObject)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1592(_BaseV6)
        5    0.000    0.000    0.002    0.000 yacc.py:323(parse)
        5    0.000    0.000    0.000    0.000 lex.py:251(input)
        4    0.000    0.000    0.000    0.000 constant.py:135(__quantity_subclass__)
        2    0.000    0.000    0.009    0.005 hdulist.py:390(fromfile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1774(_fpclose)
        2    0.000    0.000    0.000    0.000 table.py:466(_nrows)
        2    0.000    0.000    0.000    0.000 base.py:465(_get_raw_data)
        1    0.000    0.000    0.000    0.000 pyparsing.py:298(ParseResults)
        2    0.000    0.000    0.003    0.001 pyparsing.py:1567(parseString)
        1    0.000    0.000    0.007    0.007 specifiers.py:214(LegacySpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 misc.py:855(ShapedLikeNDArray)
       22    0.000    0.000    0.000    0.000 {method 'update' of '_hashlib.HASH' objects}
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
        1    0.000    0.000    0.000    0.000 core.py:6255(MaskedConstant)
        2    0.000    0.000    0.000    0.000 rcsetup.py:272(validate_toolbar)
        1    0.000    0.000    0.000    0.000 polynomial.py:1614(Polynomial)
        1    0.000    0.000    0.000    0.000 threading.py:738(Thread)
        8    0.000    0.000    0.000    0.000 {built-in method math.copysign}
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
       28    0.000    0.000    0.000    0.000 {function _deprecation_datad.__getitem__ at 0x7fea392bc8c8}
        7    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        1    0.000    0.000    0.000    0.000 interpolate.py:868(PPoly)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ensemble.py:80(__init__)
       10    0.000    0.000    0.000    0.000 _base.py:104(<listcomp>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:304(get_sizes)
        1    0.000    0.000    0.000    0.000 parser.py:48(_timelex)
        1    0.000    0.000    0.000    0.000 _binary.py:14(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:3215(MathTextParser)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:3(<module>)
        6    0.000    0.000    0.000    0.000 ticker.py:209(get_view_interval)
        7    0.000    0.000    0.000    0.000 artist.py:760(set_clip_on)
        1    0.000    0.000    0.000    0.000 transforms.py:529(inverse_transformed)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 request.py:1669(URLopener)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.001    0.001 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 logarithmic.py:182(LogQuantity)
       41    0.000    0.000    0.000    0.000 quantity.py:392(<genexpr>)
        1    0.000    0.000    0.000    0.000 ogip.py:29(OGIP)
       14    0.000    0.000    0.000    0.000 core.py:1269(<lambda>)
        2    0.000    0.000    0.000    0.000 __init__.py:1904(__init__)
        4    0.000    0.000    0.000    0.000 table.py:66(match_header)
        4    0.000    0.000    0.000    0.000 column.py:1144(__new__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1788(__radd__)
        1    0.000    0.000    0.001    0.001 base64mime.py:25(<module>)
        1    0.000    0.000    0.000    0.000 configobj.py:1373(_handle_bom)
        4    0.000    0.000    0.000    0.000 validate.py:784(is_integer)
       15    0.000    0.000    0.000    0.000 runner.py:35(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:283(__init__)
        1    0.000    0.000    0.014    0.014 version.py:93(StrictVersion)
        4    0.000    0.000    0.000    0.000 tempfile.py:118(_sanitize_params)
        1    0.000    0.000    0.000    0.000 tempfile.py:629(SpooledTemporaryFile)
        2    0.000    0.000    0.000    0.000 random.py:96(seed)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        5    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
        2    0.000    0.000    0.000    0.000 __init__.py:769(__init__)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        3    0.000    0.000    0.000    0.000 core.py:6582(__call__)
        6    0.000    0.000    0.001    0.000 pyparsing.py:2863(parseImpl)
        4    0.000    0.000    0.000    0.000 rcsetup.py:870(validate_hist_bins)
       10    0.000    0.000    0.000    0.000 _pytesttester.py:72(__init__)
        2    0.000    0.000    0.000    0.000 datetime.py:1048(__new__)
        8    0.000    0.000    0.000    0.000 functools.py:448(lru_cache)
       10    0.000    0.000    0.000    0.000 {method 'keys' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 backend_pdf.py:262(__str__)
        1    0.000    0.000    0.000    0.000 backend_mixed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pade.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:14(<listcomp>)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:1701(XAxis)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
       16    0.000    0.000    0.000    0.000 offsetbox.py:469(<listcomp>)
       16    0.000    0.000    0.000    0.000 offsetbox.py:479(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1358(AnnotationBbox)
        2    0.000    0.000    0.000    0.000 figure.py:74(__init__)
        2    0.000    0.000    0.000    0.000 _pylab_helpers.py:129(set_active)
        5    0.000    0.000    0.000    0.000 mathtext.py:288(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1176(TimerBase)
        4    0.000    0.000    0.000    0.000 ticker.py:235(create_dummy_axis)
        1    0.000    0.000    0.000    0.000 ticker.py:480(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 <string>:5(_XYPair)
       16    0.000    0.000    0.000    0.000 collections.py:911(get_paths)
        1    0.000    0.000    0.000    0.000 client.py:218(HTTPResponse)
       16    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        1    0.000    0.000    0.000    0.000 generic_lextab.py:2(<module>)
