Running object 17999
('ROW:', 17999, 'Tau:', '2.9100005447392197', 'V:', '-0.5787053374100214', 'dMu:', '-0.055292264765846394')
         12188382 function calls (12106005 primitive calls) in 81.822 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       68    0.000    0.000    0.001    0.000 ticker.py:191(_divmod)
      140    0.000    0.000    0.000    0.000 arrayprint.py:854(<genexpr>)
       17    0.000    0.000    0.001    0.000 six.py:814(wrapper)
      149    0.000    0.000    0.000    0.000 pyparsing.py:1167(setName)
      146    0.000    0.000    0.001    0.000 patches.py:456(set_capstyle)
      358    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 generic_parsetab.py:5(<module>)
       34    0.000    0.000    0.000    0.000 {matplotlib._path.get_path_extents}
      129    0.000    0.000    0.003    0.000 axis.py:1406(update_units)
     1609    0.000    0.000    0.000    0.000 {chr}
        4    0.000    0.000    0.016    0.004 _axes.py:1001(vlines)
        4    0.000    0.000    0.000    0.000 {method 'get_sfnt' of 'matplotlib.ft2font.FT2Font' objects}
      550    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       78    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
       89    0.000    0.000    0.004    0.000 patches.py:436(set_fill)
        8    0.000    0.000    0.001    0.000 six.py:209(exec_)
        1    0.000    0.000    0.065    0.065 type_check.py:3(<module>)
        1    0.000    0.000    0.001    0.001 functools32.py:2(<module>)
       58    0.000    0.000    0.000    0.000 fontconfig_pattern.py:158(_property)
        1    0.000    0.000    0.000    0.000 csv.py:4(<module>)
       37    0.000    0.000    0.009    0.000 transforms.py:1036(set)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000    0.001    0.001 file.py:3(<module>)
        1    0.000    0.000    0.005    0.005 _axes.py:94(Axes)
        1    0.000    0.000    0.001    0.001 data_info.py:11(<module>)
        1    0.000    0.000    0.000    0.000 matlib.py:1(<module>)
       11    0.000    0.000    0.001    0.000 decorator.py:171(make)
     30/5    0.000    0.000    0.001    0.000 mathtext.py:2085(hlist_out)
      120    0.000    0.000    0.005    0.000 transforms.py:2266(blended_transform_factory)
       60    0.000    0.000    0.000    0.000 collections.py:579(_bcast_lwls)
        1    0.000    0.000    0.011    0.011 charset.py:6(<module>)
      501    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
      109    0.000    0.000    0.004    0.000 textwrap.py:316(wrap)
        1    0.000    0.000    0.001    0.001 {imp.load_module}
       24    0.000    0.000    0.036    0.001 __init__.py:1137(rc_params_from_file)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.003    0.003 introspection.py:3(<module>)
       28    0.000    0.000    0.010    0.000 _base.py:1745(add_collection)
        8    0.000    0.000    0.001    0.000 transforms.py:646(count_contains)
       28    0.000    0.000    0.005    0.000 arrayprint.py:436(_array2string)
       92    0.000    0.000    0.000    0.000 header.py:1631(_cardindex)
       75    0.000    0.000    0.001    0.000 utils.py:49(split_mantissa_exponent)
      200    0.000    0.000    0.003    0.000 sampler.py:49(random_state)
       38    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
        1    0.000    0.000    0.010    0.010 base64mime.py:25(<module>)
        1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
      215    0.000    0.000    0.118    0.001 font_manager.py:717(_parse_fontconfig_pattern)
      134    0.000    0.000    0.004    0.000 __init__.py:1401(get_metadata)
        1    0.000    0.000    0.000    0.000 linesearch.py:13(<module>)
       30    0.000    0.000    0.001    0.000 figure.py:86(get)
        1    0.000    0.000    0.009    0.009 _trustregion_dogleg.py:1(<module>)
       57    0.000    0.000    0.002    0.000 collections.py:656(_set_facecolor)
       83    0.000    0.000    0.003    0.000 docstring.py:113(dedent_interpd)
        1    0.000    0.000    0.000    0.000 mimetools.py:1(<module>)
       18    0.000    0.000    0.000    0.000 stride_tricks.py:115(_broadcast_to)
        1    0.000    0.000    0.002    0.002 decorator.py:33(<module>)
      109    0.000    0.000    0.000    0.000 backend_pdf.py:2136(get_canvas_width_height)
        1    0.000    0.000    0.000    0.000 util.py:35(<module>)
        1    0.000    0.000    0.003    0.003 generic.py:104(_make_lexer)
      282    0.000    0.000    0.000    0.000 sre_parse.py:68(__init__)
      133    0.000    0.000    0.001    0.000 latex.py:38(_format_unit_list)
      139    0.000    0.000    0.001    0.000 cbook.py:2554(safe_first_element)
       84    0.000    0.000    0.001    0.000 _funcsigs.py:232(__init__)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
       15    0.000    0.000    0.000    0.000 {method 'ptp' of 'numpy.ndarray' objects}
      400    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
       45    0.000    0.000    0.001    0.000 transforms.py:993(_set_intervaly)
      128    0.000    0.000    0.001    0.000 axis.py:814(_bool)
       84    0.000    0.000    0.001    0.000 mathtext.py:573(_get_font)
       15    0.000    0.000    0.003    0.000 axis.py:1815(_update_label_position)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1080(ParserElement)
       30    0.000    0.000    0.064    0.002 axis.py:868(set_clip_path)
       82    0.000    0.000    0.001    0.000 pyparsing.py:3678(__init__)
        1    0.000    0.000    0.000    0.000 ecsv.py:5(<module>)
        1    0.000    0.000    0.000    0.000 cobyla.py:11(<module>)
       52    0.000    0.000    0.003    0.000 header.py:135(__getitem__)
        1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
        2    0.000    0.000    0.000    0.000 _util.py:1(<module>)
       93    0.000    0.000    0.001    0.000 core.py:1424(getmaskarray)
      214    0.000    0.000    0.002    0.000 __init__.py:1503(_has)
        1    0.000    0.000    0.000    0.000 polyint.py:1(<module>)
       23    0.000    0.000    0.003    0.000 ticker.py:635(set_locs)
      135    0.000    0.000    0.000    0.000 lines.py:911(get_markeredgecolor)
        1    0.000    0.000    0.002    0.002 data.py:5(<module>)
       36    0.000    0.000    0.000    0.000 mathtext.py:1626(kern)
      102    0.000    0.000    0.006    0.000 __init__.py:2182(fixup_namespace_packages)
        1    0.000    0.000    0.001    0.001 decoder.py:2(<module>)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:331(prep_simple)
       15    0.000    0.000    1.024    0.068 _subplots.py:23(__init__)
        1    0.000    0.000    0.007    0.007 matfuncs.py:3(<module>)
        1    0.000    0.000   71.599   71.599 sampler.py:135(run_mcmc)
      247    0.000    0.000    0.000    0.000 pyparsing.py:3181(parseImpl)
       85    0.000    0.000    0.001    0.000 __init__.py:2194(file_ns_handler)
        1    0.000    0.000    0.005    0.005 mathtext.py:2764(<lambda>)
     1313    0.000    0.000    0.000    0.000 core.py:1579(long_names)
        8    0.000    0.000    0.014    0.002 backend_pdf.py:1279(_writePng)
      340    0.000    0.000    0.000    0.000 pprint.py:21(default_format_func)
       28    0.000    0.000    0.000    0.000 offsetbox.py:57(_get_packed_offsets)
        1    0.000    0.000    0.000    0.000 ast.py:27(<module>)
       25    0.000    0.000    0.000    0.000 core.py:1009(__init__)
       30    0.000    0.000    0.004    0.000 axis.py:2098(_get_pixel_distance_along_axis)
        1    0.000    0.000    0.000    0.000 process.py:35(<module>)
        5    0.000    0.000    0.000    0.000 {method 'copy_from_bbox' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        4    0.000    0.000    0.072    0.018 backend_pdf.py:817(embedTTF)
       18    0.000    0.000    0.008    0.000 mathtext.py:2856(subsuper)
        1    0.000    0.000    0.002    0.002 ssl.py:89(<module>)
        1    0.000    0.000    0.603    0.603 pyplot.py:1056(subplots)
        1    0.000    0.000    0.000    0.000 nnls.py:1(<module>)
       35    0.000    0.000    0.001    0.000 figure.py:195(update)
      511    0.000    0.000    0.000    0.000 cbook.py:546(process)
       83    0.000    0.000    0.005    0.000 pyparsing.py:1227(setParseAction)
        4    0.000    0.000    0.000    0.000 {posix.open}
       19    0.000    0.000    0.001    0.000 _funcsigs.py:469(__init__)
        1    0.000    0.000    0.008    0.008 subprocess.py:900(_execute_child)
      250    0.000    0.000    0.005    0.000 core.py:605(to_string)
      221    0.000    0.000    0.001    0.000 transforms.py:2130(_get_is_affine)
      109    0.000    0.000    0.001    0.000 textwrap.py:146(_munge_whitespace)
        2    0.000    0.000    0.000    0.000 version.py:2(<module>)
      157    0.000    0.000    0.003    0.000 lines.py:744(_get_transformed_path)
      266    0.000    0.000    0.000    0.000 pyplot.py:2208(pad)
  153/118    0.000    0.000    0.002    0.000 transforms.py:2337(__eq__)
        4    0.000    0.000    0.049    0.012 legend.py:922(_find_best_position)
       91    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
        1    0.000    0.000    0.000    0.000 trf.py:95(<module>)
    19/15    0.000    0.000    0.003    0.000 _funcsigs.py:50(signature)
      109    0.000    0.000    0.002    0.000 textwrap.py:163(_split)
      968    0.000    0.000    0.000    0.000 version.py:48(<lambda>)
       80    0.000    0.000    0.001    0.000 artist.py:900(set_label)
      249    0.000    0.000    0.000    0.000 six.py:141(__init__)
        1    0.000    0.000    0.000    0.000 lsq_linear.py:1(<module>)
       10    0.000    0.000    0.021    0.002 _axes.py:1264(plot)
        2    0.000    0.000    0.001    0.000 column.py:1421(_recformats)
      153    0.000    0.000    0.001    0.000 latex.py:31(_get_unit_name)
       38    0.000    0.000    0.001    0.000 cm.py:183(__init__)
       22    0.000    0.000    0.019    0.001 cm.py:213(to_rgba)
       15    0.000    0.000    0.001    0.000 __init__.py:70(process_projection_requirements)
        1    0.000    0.000    0.011    0.011 validate.py:127(<module>)
      130    0.000    0.000    0.002    0.000 contextlib.py:15(__enter__)
       27    0.000    0.000    0.017    0.001 pyparsing.py:2738(__init__)
        8    0.000    0.000    0.002    0.000 base.py:59(_hdu_class_from_header)
       15    0.000    0.000    0.020    0.001 _base.py:948(_gen_axes_spines)
        1    0.000    0.000    0.000    0.000 registry.py:3(<module>)
      250    0.000    0.000    0.001    0.000 transforms.py:2249(get_matrix)
      116    0.000    0.000    0.000    0.000 {sum}
      179    0.000    0.000    0.002    0.000 linecache.py:13(getline)
        2    0.000    0.000    0.113    0.056 backend_pdf.py:544(close)
        1    0.000    0.000    0.032    0.032 core.py:187(read_style_directory)
      162    0.000    0.000    0.004    0.000 docstring.py:94(dedent)
       11    0.000    0.000    0.003    0.000 pyparsing.py:2631(__init__)
     1241    0.000    0.000    0.000    0.000 _structures.py:33(__neg__)
       30    0.000    0.000    0.001    0.000 _funcsigs.py:580(parameters)
       29    0.000    0.000    0.002    0.000 core.py:5689(max)
       16    0.000    0.000    0.032    0.002 figure.py:414(_set_dpi)
      822    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
       40    0.000    0.000    0.010    0.000 spines.py:278(draw)
      125    0.000    0.000    0.001    0.000 axis.py:282(set_label2)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        2    0.000    0.000    0.001    0.001 function_base.py:4298(_percentile)
      855    0.000    0.000    0.000    0.000 core.py:598(powers)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
       53    0.000    0.000    0.004    0.000 transforms.py:1226(contains_branch)
      135    0.000    0.000    0.006    0.000 transforms.py:2716(get_transformed_points_and_affine)
      138    0.000    0.000    0.001    0.000 utils.py:30(_get_first_sentence)
       51    0.000    0.000    0.000    0.000 _internal.py:715(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
      152    0.000    0.000    0.000    0.000 core.py:597(filled)
   176/88    0.000    0.000    0.000    0.000 transforms.py:2349(depth)
       15    0.000    0.000    0.003    0.000 axis.py:2062(_get_label)
      134    0.000    0.000    0.000    0.000 colors.py:591(__init__)
      142    0.000    0.000    0.000    0.000 pkgutil.py:364(get_importer)
      283    0.000    0.000    0.000    0.000 {numpy.core.multiarray.add_docstring}
        1    0.000    0.000    0.013    0.013 parser.py:5(<module>)
        1    0.000    0.000    0.001    0.001 newbytes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 quantity_helper.py:4(<module>)
       15    0.000    0.000    0.002    0.000 axis.py:1749(_get_offset_text)
       15    0.000    0.000    0.399    0.027 _base.py:620(_init_axis)
      131    0.000    0.000    0.001    0.000 scale.py:79(get_transform)
       11    0.000    0.000    0.025    0.002 artist.py:1508(kwdoc)
        9    0.000    0.000    0.006    0.001 transforms.py:1264(__sub__)
        2    0.000    0.000    0.002    0.001 utils.py:8(<module>)
      125    0.000    0.000    0.001    0.000 axis.py:271(set_label1)
       38    0.000    0.000    0.017    0.000 mathtext.py:909(_get_glyph)
      224    0.000    0.000    0.002    0.000 __init__.py:1309(safe_name)
        1    0.000    0.000    0.001    0.001 cds.py:9(<module>)
        1    0.000    0.000    0.001    0.001 daophot.py:9(<module>)
       29    0.000    0.000    0.002    0.000 core.py:5568(min)
      118    0.000    0.000    0.001    0.000 data_info.py:223(__get__)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
      726    0.000    0.000    0.000    0.000 table.py:160(<genexpr>)
        8    0.000    0.000    0.000    0.000 _axes.py:2926(xywhere)
      112    0.000    0.000    0.000    0.000 arrayprint.py:636(_extendLine)
     1606    0.000    0.000    0.000    0.000 __init__.py:1993(__bool__)
        2    0.000    0.000    0.004    0.002 legend.py:149(__init__)
      101    0.000    0.000    0.001    0.000 ticker.py:546(__call__)
        6    0.000    0.000    0.003    0.001 colors.py:644(_init)
      688    0.000    0.000    0.000    0.000 core.py:941(<genexpr>)
      123    0.000    0.000    0.001    0.000 core.py:3669(filled)
